snapshot_date,skill_name,demand_count,demand_pct,median_days_open,salary_premium_pct,repost_rate_pct,scarcity_score,year,day,month
2026-07-18,Docker,695,6.4,1.0,-49.6,15.4,37.8,2026,18,July
2026-07-18,DynamoDB,176,1.6,2.0,29.5,1.5,56.1,2026,18,July
2026-07-18,Elasticsearch,166,1.5,16.0,-18.6,9.0,66.7,2026,18,July
2026-07-18,ETL,152,1.4,2.0,3.5,15.5,66.1,2026,18,July
2026-07-18,Excel,251,2.3,4.0,34.4,1.6,65.5,2026,18,July
2026-07-18,FastAPI,76,0.7,1.0,-28.0,7.8,41.4,2026,18,July
2026-07-18,Figma,38,0.3,5.0,-65.8,11.6,52.2,2026,18,July
2026-07-18,Fine-tuning,78,0.7,1.0,39.5,3.8,53.3,2026,18,July
2026-07-18,Fivetran,98,0.9,46.0,55.8,4.7,83.1,2026,18,July
2026-07-18,Flask,38,0.3,2.0,-28.0,3.4,45.3,2026,18,July
2026-07-18,Flink,68,0.6,54.0,-40.4,4.0,54.9,2026,18,July
2026-07-18,GCP,770,7.1,1.0,-28.0,14.1,48.8,2026,18,July
2026-07-18,Git,887,8.1,1.0,-35.2,13.6,43.5,2026,18,July
2026-07-18,Go,245,2.2,1.0,-11.8,3.1,38.6,2026,18,July
2026-07-18,Grafana,266,2.4,0.0,32.5,1.6,34.9,2026,18,July
2026-07-18,GraphQL,220,2.0,2.0,8.9,4.6,56.3,2026,18,July
2026-07-18,Helm,49,0.4,18.0,3.9,6.8,70.4,2026,18,July
2026-07-18,Hugging Face,13,0.1,,134.5,0.0,58.3,2026,18,July
2026-07-18,Incident Response,172,1.6,31.0,40.9,4.3,78.4,2026,18,July
2026-07-18,Informatica,19,0.2,,21.2,0.0,40.3,2026,18,July
2026-07-18,Java,1956,18.0,0.0,-11.7,11.5,36.9,2026,18,July
2026-07-18,JavaScript,1123,10.3,0.0,-40.3,10.7,25.0,2026,18,July
2026-07-18,Jira,58,0.5,2.0,-35.2,3.9,41.2,2026,18,July
2026-07-18,Kafka,339,3.1,2.0,12.3,9.4,63.0,2026,18,July
2026-07-18,Kotlin,478,4.4,15.0,-3.7,10.5,70.8,2026,18,July
2026-07-18,Kubernetes,897,8.2,2.0,1.4,10.3,61.0,2026,18,July
2026-07-18,LangChain,23,0.2,1.0,-59.0,11.8,34.5,2026,18,July
2026-07-18,Linear,13,0.1,,27.7,0.0,45.1,2026,18,July
2026-07-18,Linux,188,1.7,0.0,-30.7,8.2,26.0,2026,18,July
2026-07-18,LLM APIs,21,0.2,,46.3,0.0,51.7,2026,18,July
2026-07-18,LLMs / GenAI,1027,9.4,0.0,10.9,7.2,37.2,2026,18,July
2026-07-18,Looker,19,0.2,,,0.0,0.0,2026,18,July
2026-07-18,Machine Learning,568,5.2,0.0,19.8,6.0,36.9,2026,18,July
2026-07-18,MCP,29,0.3,,,3.4,36.7,2026,18,July
2026-07-18,Microservices,84,0.8,0.0,-30.1,5.6,23.8,2026,18,July
2026-07-18,Mixpanel,18,0.2,0.0,,0.0,0.0,2026,18,July
2026-07-18,MLflow,215,2.0,61.0,,0.0,60.9,2026,18,July
2026-07-18,MongoDB,180,1.7,2.0,-42.4,3.2,35.2,2026,18,July
2026-07-18,MySQL,246,2.3,1.0,-49.6,11.9,35.5,2026,18,July
2026-07-18,Next.js,224,2.1,1.0,-31.8,9.0,39.5,2026,18,July
2026-07-18,NLP,49,0.4,1.0,-0.5,2.6,40.1,2026,18,July
2026-07-18,Node.js,525,4.8,1.0,-28.3,8.7,41.5,2026,18,July
2026-07-18,NumPy,17,0.2,,,0.0,0.0,2026,18,July
2026-07-18,PHP,111,1.0,0.0,-49.6,10.5,19.7,2026,18,July
2026-07-18,PostgreSQL,418,3.8,2.0,-31.2,9.7,50.4,2026,18,July
2026-07-18,Power BI,12,0.1,0.0,-41.1,0.0,4.3,2026,18,July
2026-07-18,Prometheus,72,0.7,0.0,57.9,0.0,33.6,2026,18,July
2026-07-18,Prompt Engineering,56,0.5,,48.0,1.8,63.2,2026,18,July
2026-07-18,Prototyping,240,2.2,2.0,-18.9,8.0,53.2,2026,18,July
2026-07-18,Pulumi,30,0.3,,,0.0,0.0,2026,18,July
2026-07-18,Python,1957,18.0,1.0,-15.8,11.2,49.4,2026,18,July
2026-07-18,PyTorch,58,0.5,0.0,78.1,13.0,56.2,2026,18,July
2026-07-18,RAG,137,1.3,2.0,32.1,8.5,67.6,2026,18,July
2026-07-18,React,1353,12.4,1.0,-29.9,6.5,39.1,2026,18,July
2026-07-18,Redis,96,0.9,0.0,-41.0,4.2,15.7,2026,18,July
2026-07-18,Redshift,58,0.5,0.0,-35.2,2.5,15.0,2026,18,July
2026-07-18,REST API,310,2.8,0.0,-38.8,14.6,28.8,2026,18,July
2026-07-18,Ruby,290,2.7,2.0,-42.4,8.2,41.9,2026,18,July
2026-07-18,Rust,274,2.5,2.0,-35.2,16.2,54.7,2026,18,July
2026-07-18,SageMaker,10,0.1,89.0,,0.0,61.5,2026,18,July
2026-07-18,Salesforce,47,0.4,,-2.9,2.1,41.8,2026,18,July
2026-07-18,Scala,201,1.8,0.0,-48.8,4.1,13.1,2026,18,July
2026-07-18,Segment,36,0.3,1.0,6.9,3.2,43.5,2026,18,July
2026-07-18,SIEM,25,0.2,0.0,-49.6,16.4,24.9,2026,18,July
2026-07-18,Snowflake,127,1.2,43.0,29.5,5.2,77.4,2026,18,July
2026-07-18,SOC 2,26,0.2,0.0,,0.0,0.0,2026,18,July
2026-07-18,Spark,391,3.6,14.0,40.9,4.1,74.2,2026,18,July
2026-07-18,Spring,363,3.3,0.0,-23.3,15.5,37.6,2026,18,July
2026-07-18,SQL,1101,10.1,1.0,-38.2,9.0,36.7,2026,18,July
2026-07-18,Stakeholder Mgmt,1261,11.6,0.0,1.1,5.0,31.0,2026,18,July
2026-07-18,Statistical Analysis,20,0.2,25.0,25.9,2.2,69.3,2026,18,July
2026-07-18,Swift,136,1.2,1.0,26.8,3.3,49.4,2026,18,July
2026-07-18,System Design,346,3.2,2.0,-28.1,10.0,53.3,2026,18,July
2026-07-18,TensorFlow,36,0.3,0.0,25.3,16.7,49.2,2026,18,July
2026-07-18,Terraform,379,3.5,0.0,25.7,10.8,45.1,2026,18,July
2026-07-18,Trino,55,0.5,,-50.0,16.4,41.0,2026,18,July
2026-07-18,TypeScript,1116,10.2,1.0,-37.0,9.8,38.4,2026,18,July
2026-07-18,User Research,21,0.2,,,0.0,0.0,2026,18,July
2026-07-18,Vector Databases,84,0.8,,,6.0,52.3,2026,18,July
2026-07-18,Vue,155,1.4,1.0,-36.7,6.6,35.3,2026,18,July
2026-07-18,Workday,24,0.2,,,0.0,0.0,2026,18,July
2026-07-18,A/B Testing,202,10.6,9.0,72.1,3.1,63.7,2026,18,July
2026-07-18,Agile / Scrum,122,6.4,0.0,-33.1,12.7,23.0,2026,18,July
2026-07-18,AI Agents,201,10.5,,58.7,2.5,67.4,2026,18,July
2026-07-18,AI Coding Tools,30,1.6,,110.7,0.0,56.2,2026,18,July
2026-07-18,Amplitude,18,0.9,54.0,54.5,0.0,57.6,2026,18,July
2026-07-18,Angular,33,1.7,18.0,-22.8,34.1,50.6,2026,18,July
2026-07-18,AWS,78,4.1,1.0,-44.0,7.7,28.9,2026,18,July
2026-07-18,AWS Security,10,0.5,,,0.0,0.0,2026,18,July
2026-07-18,Azure,56,2.9,0.0,,17.1,34.3,2026,18,July
2026-07-18,C#,24,1.3,,-22.8,58.3,47.9,2026,18,July
2026-07-18,CI/CD,34,1.8,,58.7,0.0,37.5,2026,18,July
2026-07-18,Data Pipeline,11,0.6,1.0,,0.0,12.7,2026,18,July
2026-07-18,Databricks,59,3.1,22.0,,0.0,38.0,2026,18,July
2026-07-18,Datadog,68,3.6,12.0,5.3,0.0,32.5,2026,18,July
2026-07-18,dbt,42,2.2,,-9.5,0.0,14.6,2026,18,July
2026-07-18,Deep Learning,11,0.6,,72.3,0.0,50.0,2026,18,July
2026-07-18,Elasticsearch,61,3.2,54.0,,23.2,93.9,2026,18,July
2026-07-18,ETL,11,0.6,,,0.0,0.0,2026,18,July
2026-07-18,Excel,72,3.8,0.0,,5.9,30.9,2026,18,July
2026-07-18,Figma,142,7.4,10.0,22.7,0.6,47.3,2026,18,July
2026-07-18,Fine-tuning,19,1.0,39.0,,2.0,77.5,2026,18,July
2026-07-18,Fivetran,39,2.0,46.0,-9.5,0.0,42.9,2026,18,July
2026-07-18,GCP,34,1.8,8.0,,1.8,49.4,2026,18,July
2026-07-18,Git,26,1.4,2.0,,0.0,19.9,2026,18,July
2026-07-18,Java,10,0.5,18.0,,0.0,34.4,2026,18,July
2026-07-18,Jira,27,1.4,2.0,-31.6,0.0,15.4,2026,18,July
2026-07-18,Kubernetes,30,1.6,,96.9,0.0,52.1,2026,18,July
2026-07-18,Linear,14,0.7,0.0,48.7,17.4,40.3,2026,18,July
2026-07-18,LLMs / GenAI,226,11.9,35.0,61.5,8.7,76.8,2026,18,July
2026-07-18,Machine Learning,83,4.4,0.0,48.7,0.9,32.7,2026,18,July
2026-07-18,Mixpanel,14,0.7,,54.5,0.0,33.3,2026,18,July
2026-07-18,MLflow,56,2.9,46.0,,0.0,52.5,2026,18,July
2026-07-18,MongoDB,27,1.4,36.0,,3.1,75.5,2026,18,July
2026-07-18,Node.js,20,1.0,36.0,67.9,0.0,58.1,2026,18,July
2026-07-18,Prototyping,194,10.2,15.0,-7.1,1.4,48.1,2026,18,July
2026-07-18,Python,32,1.7,1.0,,0.0,12.7,2026,18,July
2026-07-18,RAG,45,2.4,54.0,,33.3,94.7,2026,18,July
2026-07-18,React,19,1.0,0.0,102.9,0.0,32.5,2026,18,July
2026-07-18,Ruby,10,0.5,50.0,,0.0,56.1,2026,18,July
2026-07-18,Rust,10,0.5,,25.3,0.0,25.0,2026,18,July
2026-07-18,Salesforce,11,0.6,,,0.0,0.0,2026,18,July
2026-07-18,Segment,31,1.6,0.0,58.7,0.0,22.5,2026,18,July
2026-07-18,Spark,68,3.6,23.0,,0.0,39.8,2026,18,July
2026-07-18,SQL,183,9.6,26.0,110.7,1.4,76.5,2026,18,July
2026-07-18,Stakeholder Mgmt,638,33.5,1.0,42.8,3.6,44.1,2026,18,July
2026-07-18,System Design,16,0.8,9.0,-22.8,0.0,20.2,2026,18,July
2026-07-18,User Research,155,8.1,26.0,-11.4,0.0,34.5,2026,18,July
2026-07-18,A/B Testing,19,1.1,,,0.0,0.0,2026,18,July
2026-07-18,Agile / Scrum,31,1.9,0.0,7.5,7.6,29.3,2026,18,July
2026-07-18,AI Agents,74,4.5,,-24.8,12.2,33.8,2026,18,July
2026-07-18,AI Coding Tools,19,1.1,,,0.0,0.0,2026,18,July
2026-07-18,AWS,259,15.7,0.0,5.7,24.4,37.9,2026,18,July
2026-07-18,AWS Security,49,3.0,0.0,10.8,6.7,31.3,2026,18,July
2026-07-18,Azure,156,9.4,0.0,-10.9,27.8,39.2,2026,18,July
2026-07-18,Bash,12,0.7,0.0,,32.1,37.5,2026,18,July
2026-07-18,C++,16,1.0,75.0,143.3,4.8,81.6,2026,18,July
2026-07-18,CI/CD,74,4.5,0.0,7.5,15.1,35.3,2026,18,July
2026-07-18,CISSP,41,2.5,0.0,-16.2,17.7,29.4,2026,18,July
2026-07-18,Databricks,17,1.0,,,0.0,0.0,2026,18,July
2026-07-18,Docker,51,3.1,0.0,-17.1,2.2,18.9,2026,18,July
2026-07-18,Excel,22,1.3,0.0,,12.6,22.3,2026,18,July
2026-07-18,GCP,136,8.2,0.0,46.7,13.1,39.8,2026,18,July
2026-07-18,Git,19,1.1,0.0,93.9,0.0,28.5,2026,18,July
2026-07-18,Incident Response,209,12.6,0.0,-26.9,25.3,28.2,2026,18,July
2026-07-18,Java,27,1.6,47.0,143.3,0.0,71.1,2026,18,July
2026-07-18,JavaScript,40,2.4,35.0,143.3,0.0,68.4,2026,18,July
2026-07-18,Kubernetes,66,4.0,0.0,64.7,9.5,38.4,2026,18,July
2026-07-18,Linux,63,3.8,1.0,-16.2,13.7,58.1,2026,18,July
2026-07-18,LLMs / GenAI,62,3.7,0.0,-24.8,24.8,28.2,2026,18,July
2026-07-18,Machine Learning,27,1.6,16.0,103.2,6.1,71.7,2026,18,July
2026-07-18,MLflow,16,1.0,,,0.0,0.0,2026,18,July
2026-07-18,Next.js,12,0.7,,,0.0,0.0,2026,18,July
2026-07-18,Node.js,21,1.3,42.0,88.9,0.0,64.5,2026,18,July
2026-07-18,OWASP,30,1.8,28.0,-29.6,23.7,56.3,2026,18,July
2026-07-18,Penetration Testing,78,4.7,0.0,42.5,18.9,41.8,2026,18,July
2026-07-18,Python,103,6.2,0.0,132.2,18.4,49.5,2026,18,July
2026-07-18,Rust,12,0.7,,,0.0,0.0,2026,18,July
2026-07-18,SIEM,246,14.9,0.0,-24.8,24.8,28.2,2026,18,July
2026-07-18,Snowflake,11,0.7,,46.6,0.0,38.9,2026,18,July
2026-07-18,SOC 2,24,1.5,0.0,-48.4,14.9,16.4,2026,18,July
2026-07-18,Spark,35,2.1,0.0,,0.0,0.0,2026,18,July
2026-07-18,SQL,12,0.7,28.0,,0.0,51.3,2026,18,July
2026-07-18,Stakeholder Mgmt,110,6.7,0.0,-34.4,18.8,20.4,2026,18,July
2026-07-18,Swift,16,1.0,0.0,,35.7,38.5,2026,18,July
2026-07-18,Terraform,68,4.1,0.0,-27.6,8.8,15.7,2026,18,July
2026-07-18,Zero Trust,44,2.7,0.0,-16.2,9.7,24.8,2026,18,July
2026-07-21,A/B Testing,150,4.7,1.0,34.2,2.9,48.8,2026,21,July
2026-07-21,Agile / Scrum,187,5.8,0.0,34.1,35.4,55.5,2026,21,July
2026-07-21,AI Agents,418,13.1,,31.7,12.2,77.9,2026,21,July
2026-07-21,AI Coding Tools,24,0.8,,5.3,16.7,75.0,2026,21,July
2026-07-21,Airflow,43,1.3,1.0,5.3,14.3,56.9,2026,21,July
2026-07-21,AWS,191,6.0,0.0,-20.0,14.8,34.9,2026,21,July
2026-07-21,Azure,182,5.7,0.0,-48.4,17.5,22.7,2026,21,July
2026-07-21,BigQuery,20,0.6,4.0,,12.9,78.0,2026,21,July
2026-07-21,C#,20,0.6,0.0,-51.8,2.6,5.3,2026,21,July
2026-07-21,C++,57,1.8,1.0,,6.5,34.8,2026,21,July
2026-07-21,CI/CD,51,1.6,1.0,-40.5,19.9,40.1,2026,21,July
2026-07-21,Data Modeling,13,0.4,0.0,,34.0,37.9,2026,21,July
2026-07-21,Databricks,80,2.5,1.0,46.0,6.2,55.2,2026,21,July
2026-07-21,Datadog,24,0.8,81.0,,0.0,61.5,2026,21,July
2026-07-21,Deep Learning,174,5.4,2.0,37.3,7.8,72.1,2026,21,July
2026-07-21,Docker,70,2.2,1.0,-23.9,20.6,50.0,2026,21,July
2026-07-21,ETL,23,0.7,0.0,-58.7,0.0,0.0,2026,21,July
2026-07-21,Excel,64,2.0,1.0,16.4,1.6,42.3,2026,21,July
2026-07-21,FastAPI,24,0.8,1.0,-17.5,14.0,49.4,2026,21,July
2026-07-21,Figma,18,0.6,,89.3,0.0,58.3,2026,21,July
2026-07-21,Fine-tuning,152,4.8,7.0,5.2,2.3,62.9,2026,21,July
2026-07-21,GCP,112,3.5,0.0,-33.5,22.7,30.6,2026,21,July
2026-07-21,Git,42,1.3,1.0,-25.7,13.8,42.1,2026,21,July
2026-07-21,Go,13,0.4,1.0,,6.9,35.4,2026,21,July
2026-07-21,Grafana,21,0.7,0.0,21.4,6.0,36.3,2026,21,July
2026-07-21,Hugging Face,88,2.8,2.0,-32.7,8.6,49.5,2026,21,July
2026-07-21,Incident Response,16,0.5,,-33.1,5.6,25.8,2026,21,July
2026-07-21,Java,82,2.6,1.0,-46.3,5.4,24.5,2026,21,July
2026-07-21,JavaScript,17,0.5,1.0,-24.8,4.1,30.1,2026,21,July
2026-07-21,Kafka,29,0.9,0.0,,2.4,6.5,2026,21,July
2026-07-21,Kubernetes,98,3.1,1.0,-29.5,19.1,43.9,2026,21,July
2026-07-21,LangChain,60,1.9,6.0,-17.7,6.3,60.5,2026,21,July
2026-07-21,Linux,20,0.6,1.0,73.3,3.1,52.3,2026,21,July
2026-07-21,LLMs / GenAI,932,29.2,0.0,-4.5,9.5,35.6,2026,21,July
2026-07-21,Machine Learning,2084,65.2,0.0,13.9,12.9,43.6,2026,21,July
2026-07-21,MLflow,79,2.5,7.0,-9.3,9.4,68.0,2026,21,July
2026-07-21,NLP,140,4.4,5.0,-31.0,9.4,56.2,2026,21,July
2026-07-21,Node.js,27,0.8,0.0,-10.7,8.8,31.5,2026,21,July
2026-07-21,NumPy,10,0.3,2.0,-20.0,5.9,51.7,2026,21,July
2026-07-21,Pandas,43,1.3,1.0,-20.0,19.2,49.5,2026,21,July
2026-07-21,PostgreSQL,18,0.6,0.0,,10.0,22.5,2026,21,July
2026-07-21,Prompt Engineering,41,1.3,,-0.4,4.9,49.2,2026,21,July
2026-07-21,Prototyping,46,1.4,7.0,-15.1,1.9,56.7,2026,21,July
2026-07-21,Python,528,16.5,1.0,-24.8,11.9,40.4,2026,21,July
2026-07-21,PyTorch,258,8.1,0.0,-47.4,13.8,22.3,2026,21,July
2026-07-21,RAG,193,6.0,0.0,-7.3,12.2,37.0,2026,21,July
2026-07-21,React,26,0.8,0.0,-48.4,7.7,13.1,2026,21,July
2026-07-21,Redis,10,0.3,1.0,,5.0,29.5,2026,21,July
2026-07-21,REST API,11,0.3,2.0,-4.4,11.5,66.6,2026,21,July
2026-07-21,Rust,27,0.8,1.0,,0.0,19.4,2026,21,July
2026-07-21,SageMaker,24,0.8,1.0,-4.6,10.0,48.0,2026,21,July
2026-07-21,Salesforce,20,0.6,,-26.4,5.0,28.2,2026,21,July
2026-07-21,Scala,26,0.8,54.0,,0.0,60.4,2026,21,July
2026-07-21,scikit-learn,79,2.5,0.0,-36.8,33.1,30.7,2026,21,July
2026-07-21,Snowflake,27,0.8,1.0,-24.8,0.0,24.3,2026,21,July
2026-07-21,Spark,102,3.2,9.0,25.1,8.1,79.0,2026,21,July
2026-07-21,SQL,111,3.5,1.0,-24.0,8.9,39.3,2026,21,July
2026-07-21,Stakeholder Mgmt,219,6.9,3.0,-1.8,6.4,64.6,2026,21,July
2026-07-21,Statistical Analysis,115,3.6,7.0,18.3,11.9,78.5,2026,21,July
2026-07-21,System Design,45,1.4,2.0,43.5,30.4,85.7,2026,21,July
2026-07-21,TensorFlow,162,5.1,0.0,-51.8,17.8,21.8,2026,21,July
2026-07-21,Terraform,23,0.7,1.0,-48.4,20.0,37.3,2026,21,July
2026-07-21,TypeScript,19,0.6,1.0,40.9,10.2,60.4,2026,21,July
2026-07-21,Vector Databases,13,0.4,,-38.1,0.0,9.7,2026,21,July
2026-07-21,Workday,10,0.3,,,0.0,0.0,2026,21,July
2026-07-21,XGBoost,47,1.5,9.0,24.3,6.9,76.8,2026,21,July
2026-07-21,A/B Testing,302,3.9,16.0,39.2,8.4,76.9,2026,21,July
2026-07-21,Agile / Scrum,253,3.3,0.0,-13.8,22.9,36.8,2026,21,July
2026-07-21,AI Agents,169,2.2,,56.3,11.2,73.0,2026,21,July
2026-07-21,AI Coding Tools,26,0.3,,,15.4,52.1,2026,21,July
2026-07-21,Airbyte,11,0.1,0.0,,34.3,37.2,2026,21,July
2026-07-21,Airflow,163,2.1,0.0,-14.5,21.0,34.7,2026,21,July
2026-07-21,Amplitude,12,0.2,0.0,-32.4,5.6,13.2,2026,21,July
2026-07-21,Apache Iceberg,39,0.5,,36.3,2.6,60.8,2026,21,July
2026-07-21,AWS,517,6.7,0.0,16.8,19.1,43.4,2026,21,July
2026-07-21,AWS Security,33,0.4,7.0,-43.2,38.3,62.2,2026,21,July
2026-07-21,Azure,434,5.7,0.0,-30.4,26.1,30.8,2026,21,July
2026-07-21,BigQuery,130,1.7,0.0,-20.9,19.8,28.2,2026,21,July
2026-07-21,C#,15,0.2,0.0,-22.0,28.1,33.4,2026,21,July
2026-07-21,C++,13,0.2,2.0,5.8,0.0,57.1,2026,21,July
2026-07-21,CI/CD,105,1.4,0.0,-30.4,24.2,29.5,2026,21,July
2026-07-21,ClickHouse,13,0.2,,,0.0,0.0,2026,21,July
2026-07-21,Dagster,30,0.4,1.0,-16.5,25.0,65.5,2026,21,July
2026-07-21,Data Modeling,416,5.4,0.0,-10.5,28.4,42.0,2026,21,July
2026-07-21,Data Observability,28,0.4,,15.3,17.9,68.6,2026,21,July
2026-07-21,Data Pipeline,137,1.8,0.0,-12.5,17.4,31.1,2026,21,July
2026-07-21,Data Visualization,111,1.4,0.0,-11.2,8.4,26.7,2026,21,July
2026-07-21,Databricks,423,5.5,0.0,2.1,23.0,41.8,2026,21,July
2026-07-21,Datadog,16,0.2,,,0.0,0.0,2026,21,July
2026-07-21,dbt,239,3.1,0.0,-7.6,19.6,37.1,2026,21,July
2026-07-21,Deep Learning,32,0.4,0.0,-18.5,10.3,22.2,2026,21,July
2026-07-21,Docker,94,1.2,0.0,-32.9,17.5,19.1,2026,21,July
2026-07-21,Dynamics 365,26,0.3,,-55.3,0.0,0.0,2026,21,July
2026-07-21,DynamoDB,30,0.4,0.0,-20.4,33.9,35.3,2026,21,July
2026-07-21,Elasticsearch,30,0.4,52.0,114.8,0.0,72.9,2026,21,July
2026-07-21,ETL,497,6.5,0.0,15.8,22.6,45.8,2026,21,July
2026-07-21,Excel,304,4.0,0.0,-47.6,22.7,20.3,2026,21,July
2026-07-21,Figma,17,0.2,1.0,,13.3,63.1,2026,21,July
2026-07-21,Fivetran,41,0.5,0.0,35.2,17.8,44.8,2026,21,July
2026-07-21,Flink,21,0.3,54.0,-37.5,1.8,48.2,2026,21,July
2026-07-21,GCP,181,2.4,0.0,15.0,26.6,48.2,2026,21,July
2026-07-21,Git,137,1.8,0.0,-30.6,15.1,21.1,2026,21,July
2026-07-21,Google Analytics,14,0.2,0.0,-32.4,17.1,19.9,2026,21,July
2026-07-21,Grafana,16,0.2,,81.4,0.0,56.9,2026,21,July
2026-07-21,Hugging Face,16,0.2,,,0.0,0.0,2026,21,July
2026-07-21,Informatica,17,0.2,,-45.6,5.9,14.9,2026,21,July
2026-07-21,Java,128,1.7,0.0,37.3,26.6,53.4,2026,21,July
2026-07-21,JavaScript,23,0.3,0.0,9.7,41.9,49.2,2026,21,July
2026-07-21,Jira,21,0.3,0.0,-52.8,24.0,20.9,2026,21,July
2026-07-21,Jupyter,17,0.2,0.0,-47.3,20.0,18.9,2026,21,July
2026-07-21,Kafka,77,1.0,1.0,-11.1,13.8,60.0,2026,21,July
2026-07-21,Kotlin,13,0.2,0.0,114.8,0.0,34.6,2026,21,July
2026-07-21,Kubernetes,99,1.3,1.0,-32.9,5.7,41.8,2026,21,July
2026-07-21,Linear,14,0.2,,7.1,0.0,40.1,2026,21,July
2026-07-21,Linux,22,0.3,0.0,-32.9,25.5,26.8,2026,21,July
2026-07-21,LLMs / GenAI,343,4.5,0.0,34.1,9.1,38.6,2026,21,July
2026-07-21,Looker,131,1.7,2.0,4.7,13.7,68.3,2026,21,July
2026-07-21,Machine Learning,977,12.7,0.0,25.5,12.5,39.3,2026,21,July
2026-07-21,Microsoft Fabric,50,0.7,,19.9,8.0,59.7,2026,21,July
2026-07-21,Mixpanel,22,0.3,37.0,-20.4,0.0,49.2,2026,21,July
2026-07-21,MLflow,25,0.3,66.0,,0.0,61.5,2026,21,July
2026-07-21,MongoDB,22,0.3,0.0,-18.1,19.2,29.9,2026,21,July
2026-07-21,MySQL,27,0.4,1.0,21.3,18.7,73.0,2026,21,July
2026-07-21,NetSuite,10,0.1,,,0.0,0.0,2026,21,July
2026-07-21,NLP,108,1.4,0.0,-5.5,22.1,39.2,2026,21,July
2026-07-21,Node.js,20,0.3,18.0,-10.5,0.0,55.5,2026,21,July
2026-07-21,NumPy,31,0.4,0.0,-17.5,19.1,29.8,2026,21,July
2026-07-21,Pandas,68,0.9,0.0,-17.5,11.7,24.2,2026,21,July
2026-07-21,Polars,11,0.1,0.0,,21.1,28.2,2026,21,July
2026-07-21,PostgreSQL,71,0.9,0.0,39.2,17.6,46.0,2026,21,July
2026-07-21,Power BI,460,6.0,0.0,-39.0,30.3,26.8,2026,21,July
2026-07-21,Prefect,20,0.3,54.0,-30.4,4.0,53.8,2026,21,July
2026-07-21,Prompt Engineering,11,0.1,,46.6,0.0,55.4,2026,21,July
2026-07-21,Prototyping,37,0.5,2.0,-4.0,0.0,54.9,2026,21,July
2026-07-21,Python,1310,17.1,0.0,-10.5,22.3,37.7,2026,21,July
2026-07-21,PyTorch,44,0.6,0.0,-31.9,6.2,14.9,2026,21,July
2026-07-21,RAG,56,0.7,0.0,42.7,2.2,38.4,2026,21,July
2026-07-21,React,13,0.2,33.0,,0.0,57.4,2026,21,July
2026-07-21,Redshift,84,1.1,0.0,34.2,18.8,45.4,2026,21,July
2026-07-21,SageMaker,19,0.2,1.0,-30.9,6.9,45.2,2026,21,July
2026-07-21,Salesforce,100,1.3,,9.9,18.0,66.8,2026,21,July
2026-07-21,SAP,37,0.5,,-4.2,10.8,51.4,2026,21,July
2026-07-21,SAS,13,0.2,0.0,-15.8,18.9,31.7,2026,21,July
2026-07-21,Scala,107,1.4,0.0,-30.4,25.6,30.6,2026,21,July
2026-07-21,scikit-learn,36,0.5,0.0,-17.5,11.4,24.0,2026,21,July
2026-07-21,Segment,33,0.4,1.0,30.6,8.3,67.0,2026,21,July
2026-07-21,ServiceNow,21,0.3,,-42.3,42.9,46.0,2026,21,July
2026-07-21,SIEM,17,0.2,0.0,,0.0,0.0,2026,21,July
2026-07-21,Snowflake,450,5.9,0.0,4.3,20.8,40.6,2026,21,July
2026-07-21,Spark,385,5.0,0.0,-16.5,13.1,26.0,2026,21,July
2026-07-21,SQL,1598,20.8,0.0,-15.5,25.0,37.2,2026,21,July
2026-07-21,Stakeholder Mgmt,870,11.3,0.0,3.1,14.6,34.8,2026,21,July
2026-07-21,Statistical Analysis,448,5.8,0.0,14.2,14.4,37.6,2026,21,July
2026-07-21,Superset,15,0.2,,,0.0,0.0,2026,21,July
2026-07-21,Tableau,244,3.2,0.0,-20.4,23.5,31.6,2026,21,July
2026-07-21,TensorFlow,28,0.4,0.0,-35.4,7.8,12.8,2026,21,July
2026-07-21,Terraform,55,0.7,0.0,-37.5,17.6,18.0,2026,21,July
2026-07-21,Trino,21,0.3,,,4.8,25.5,2026,21,July
2026-07-21,TypeScript,18,0.2,5.0,39.0,0.0,66.6,2026,21,July
2026-07-21,Vector Databases,12,0.2,,,0.0,0.0,2026,21,July
2026-07-21,Workday,30,0.4,,-38.1,30.0,44.8,2026,21,July
2026-07-21,A/B Testing,38,0.8,2.0,53.6,16.9,82.1,2026,21,July
2026-07-21,Agile / Scrum,296,6.5,0.0,-14.4,12.1,27.8,2026,21,July
2026-07-21,AI Agents,51,1.1,,156.4,9.8,74.3,2026,21,July
2026-07-21,AI Coding Tools,15,0.3,,-19.0,26.7,56.7,2026,21,July
2026-07-21,Ansible,193,4.2,0.0,-31.6,16.4,18.2,2026,21,July
2026-07-21,ArgoCD,68,1.5,1.0,-0.7,10.2,59.3,2026,21,July
2026-07-21,AWS,1271,27.9,0.0,-16.5,15.4,26.8,2026,21,July
2026-07-21,AWS Security,121,2.7,0.0,-30.5,14.2,17.1,2026,21,July
2026-07-21,Azure,1068,23.5,0.0,-15.4,18.4,33.6,2026,21,July
2026-07-21,Bash,125,2.7,0.0,-35.9,22.9,24.5,2026,21,July
2026-07-21,BigQuery,13,0.3,,,28.6,94.5,2026,21,July
2026-07-21,C#,106,2.3,0.0,-19.0,19.4,31.3,2026,21,July
2026-07-21,C++,38,0.8,0.0,135.3,1.4,38.5,2026,21,July
